,Title,Jornada,Ciudad,URL,Descripcion,Compañia,Nº Empleados,Rubro,País
0,Junior Python Developer,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/junior-python-developer-at-sophilabs-3653634684?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=QtuuTpNF9dw9ciWj5xVNHw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,"A Typical Day As a  Junior Python Developer , you will build websites, mobile apps, and backend services to support different phases of the business workflow. Using different open-source technologies like Python and others. You will be working with cross-functional teams using Scrum. Qualifications Fluency in Python Demonstrates resilience, diplomacy, influencing, relationship-building, and problem-solving skills Customer success-oriented Fluency in English is a must   Preferred qualifications Studies related to Information Technology Knowledge of GitHub Familiarity with HTML, CSS, and/or SASS Familiarity with Javascript, Angular, and/or React Knowledge of PostgreSQL, AWS, and Docker Scrum knowledge Full-time and Remote availability   We offer 🚀 An opportunity to grow and develop your career with training, English support and courses, investment days, books, conference support, coaching, and 360 feedback. 🌱 A good work-life balance with a remote working policy and gym membership discount.  If you share our commitment to delivering excellent client-focused service and putting customers first, enjoy working in teams, and are always looking to improve, join us!",,,,
1,,,,https://uy.linkedin.com/jobs/view/ai-ml-data-scientist-part-time-or-full-time-freelance-remote-at-braintrust-3656422408?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=dAd8onZB7W0aRpwMd9sBOw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
2,,,,https://uy.linkedin.com/jobs/view/junior-python-engineer-at-sophilabs-3653635296?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=0V0LmB5SgbGyJrGik1k19g%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
3,,,,https://uy.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3651755897?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=XBH%2BxzGzZh6kw9DtCFefTg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
4,,,,https://uy.linkedin.com/jobs/view/junior-react-developer-at-sophilabs-3653255166?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=4GKdYObfRkshDE4iHmWDTw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
5,Junior Python/Django Developer,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/junior-python-django-developer-at-sophilabs-3653637092?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=9aZYlm9XaSAC67Nob0ueXA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"A Typical Day As a  Junior Python/Django Developer , you will build websites, mobile apps, and backend services to support different phases of the business workflow. Using different open-source technologies like Python, Django, and others. You will be working with cross-functional teams using Scrum. Qualifications Fluency in Python Fluency in Django Demonstrates resilience, diplomacy, influencing, relationship-building, and problem-solving skills Customer success-oriented Fluency in English is a must   Preferred qualifications Studies related to Information Technology Knowledge of GitHub Familiarity with HTML, CSS, and/or SASS Familiarity with Javascript, Angular, and/or React Knowledge of PostgreSQL, AWS, and Docker Scrum knowledge Full-time and Remote availability   We offer 🚀 An opportunity to grow and develop your career with training, English support and courses, investment days, books, conference support, coaching, and 360 feedback. 🌱 A good work-life balance with a remote working policy and gym membership discount. If you share our commitment to delivering excellent client-focused service and putting customers first, enjoy working in teams, and are always looking to improve, join us!",,,,
6,,,,https://uy.linkedin.com/jobs/view/junior-react-engineer-at-sophilabs-3653249701?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=kJCQOZhvOrIz8%2FZlSQEzXg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
7,,,,https://uy.linkedin.com/jobs/view/junior-python-django-engineer-at-sophilabs-3653631834?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=z1gL2NctRF3eLgfmmJ1cOg%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
8,,,,https://uy.linkedin.com/jobs/view/front-end-react-developer-at-sophilabs-3653253595?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=YCH3KifAl5HBMUsIu%2F5saQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
9,Fullstack Engineer (Python & React),Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/fullstack-engineer-python-react-at-montevideo-labs-3656889195?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=0S%2BMlqPKdFNM%2F%2BYkpdfLaA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"Are you looking for an opportunity to jump-start your career in a thriving tech industry? Join us at Montevideo Labs to grow our business and execute our mission to help organizations leverage data and technology to make better decisions. With over 10 years of experience in the field of big data, top US customers such as Mastercard, TripAdvisor, and Roku choose us to develop innovative products. What is this position about? We are looking for a Fullstack Engineer to work alongside a company that strives to assist businesses in improving their decision-making process by providing them with the necessary tools and resources to manage their sales and marketing data effectively. As a Fullstack Engineer, you will play a crucial role in the development and maintenance of web applications, with a special focus on incorporating video chat functionality. While experience in video chat is highly valuable, we welcome candidates who are willing to learn and adapt to new technologies. We are looking for individuals who are ready to fire up their career and join a dynamic, fast-paced environment that will open the door to challenging opportunities. What will I be doing? Develop and maintain both the frontend (React) and backend (Python) components of a web application, with a strong emphasis on video chat functionality. Collaborate with cross-functional teams to design and implement new features. Write clean, scalable, and well-documented code. Troubleshoot and debug technical issues, providing timely resolutions. Optimize applications performance and ensure a smooth user experience. Stay up-to-date with emerging technologies and industry trends. What expertise do I need? BS or MS in Computer Science or equivalent. Solid experience in Python and React development. Familiarity with FastAPI is a plus. Experience with cloud technologies, particularly AWS, is a plus. Knowledge of WebRTC (daily.co) and Twilio voice calling is a plus. What about languages? You will need excellent written and verbal English for clear and effective communication with the team. How much experience must I have? In order to thrive in this role, you must have at least 3+ years as a Fullstack Engineer working especially with Python and React. Our Perks And Benefits Every day lunches! (headquarters) Vegetarian, vegan, gluten and sugar-free options. Gourmet meals every Friday with our on-site chef! ⚖ Flexible working options to help you strike the right balance. ‍ All the equipment you need to harness your talent (Macbook and accessories). ☕Snacks and beverages available everyday (headquarters). After office events, football, tennis and game nights (headquarters). Everyone is welcome to join our football league every Wednesday's and Friday's. Challenge your teammates to a pool game and win the office's trophy! Tennis courts available for friendly matches. You are not a sports person? Don't worry, we also have chess championships, game and music nights for you to join! Learning Opportunities AWS Certifications (we are AWS Partners). Study plans, courses and other certifications. English Lessons. Learn from your teammates on our Tech Tuesdays! ‍ Mentoring and Development opportunities to shape your career path. Anniversary and birthday gifts. Great location and even greater teammates! So what are the next steps? We are eager to learn about you! Send us your resume or LinkedIn profile below and we'll explore working together! Cheers! The team at Montevideo Labs",,,,
10,,,,https://uy.linkedin.com/jobs/view/junior-swift-developer-at-sophilabs-3653249708?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=dZACln5J2EenbuKRrWvjtw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
11,,,,https://uy.linkedin.com/jobs/view/back-end-python-developer-at-sophilabs-3653633824?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=UswKnRa2WlBQKqROE%2F0pvw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
12,,,,https://uy.linkedin.com/jobs/view/mobile-swift-developer-at-sophilabs-3653252569?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=R4H8zuf1eG5JZ%2FlVShtmaA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
13,,,,https://uy.linkedin.com/jobs/view/senior-machine-learning-engineer-latam-at-rad-hires-3593947847?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=7pFpRXiaMX52QNMLyG4E4g%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
14,,,,https://uy.linkedin.com/jobs/view/junior-react-native-developer-at-sophilabs-3653250586?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=CJj8r8jJJebeJofODym86Q%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
15,,,,https://uy.linkedin.com/jobs/view/fullstack-python-developer-at-sophilabs-3653636264?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=rOTuEUWoBpkO7di00CENPQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
16,,,,https://uy.linkedin.com/jobs/view/fullstack-python-engineer-at-sophilabs-3653632831?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=3QNFf21AQkK0VH5JEAFsoQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
17,,,,https://uy.linkedin.com/jobs/view/junior-react-native-engineer-at-sophilabs-3653255154?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=vbyljZ6hBGXqTnFr1IkvlQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
18,Front End React Engineer,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/front-end-react-engineer-at-sophilabs-3653248910?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=kAKKYSOSr6eV9Twie3leKQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,"A Typical Day As a  Front End React Engineer , you’ll have a keen eye for the finest details, be able to interpret pixel-perfect designs that work across all devices and have very good proficiency in React. Qualifications Experience in software development Fluency in React Strong experience in CSS Fluency in (or can learn quickly) Javascript, HTML Fluency in English Customer success-oriented is a must Demonstrates resilience, diplomacy, influencing, relationship-building, and problem-solving skills A positive attitude and desire to improve is a must   Preferred Qualifications Scrum knowledge Experience in Django is a plus Excellent written and verbal communication skills Full-time and Remote availability   We offer 🚀 An opportunity to grow and develop your career with training, English support and courses, investment days, books, conference support, coaching, and 360 feedback. 🌱 A good work-life balance with a remote working policy and gym membership discount. If you share our commitment to delivering excellent client-focused service and putting customers first, enjoy working in teams, and are always looking to improve, join us!",,,,
19,,,,https://uy.linkedin.com/jobs/view/%F0%9F%90%8Dpython-developer-opportunity-%F0%9F%9A%80-relocation-to-uruguay-%F0%9F%9B%A9%EF%B8%8F-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3643000034?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=kOMY0jLpgq9lxCt1nm6k1w%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
20,,,,https://uy.linkedin.com/jobs/view/full-stack-developer-jr-at-quantik-3659132179?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=zpHxvcXL6xIv%2BlKk7nHh1Q%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,
21,Semi-Senior Python Engineer,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/semi-senior-python-engineer-at-sophilabs-3653634703?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=hLA692SuH%2BCfzztLOSoqJw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,"A Typical Day As a  Semi-Senior Python Engineer , you will build websites, mobile apps, and backend services to support different phases of the business workflow. Using different open-source technologies like Python, Django, and others. You will be working with cross-functional teams using Scrum. Qualifications At least 3 years of relevant work experience in Software Development Fluency in Python Demonstrates resilience, diplomacy, influencing, relationship-building, and problem-solving skills Customer success-oriented Fluency in English is a must   Preferred qualifications Studies related to Information Technology Fluency in Django Fluency in GitHub Familiarity with HTML, CSS, and/or SASS Familiarity with Javascript, Angular, and/or React Knowledge of PostgreSQL, AWS, and Docker Scrum knowledge Full-time and Remote availability   We offer 🚀 An opportunity to grow and develop your career with training, English support and courses, investment days, books, conference support, coaching, and 360 feedback. 🌱 A good work-life balance, a remote working policy and a gym membership discount. If you share our commitment to delivering excellent client-focused service and putting customers first, enjoy working in teams, and are always looking to improve, join us!",,,,
22,🐍Python Developer Opportunity 🚀 Relocation to Uruguay 🛩️,Jornada completa,"Ciudad de la Costa, Canelones, Uruguay",https://uy.linkedin.com/jobs/view/%F0%9F%90%8Dpython-developer-opportunity-%F0%9F%9A%80-relocation-to-uruguay-%F0%9F%9B%A9%EF%B8%8F-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3642996783?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=k%2BucfTSWkmlnx4k%2FhgZGyg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,"Who We Are At WorldQuant, we are opening our new office in Uruguay and we are thrilled to welcome new members into our team! We specialize in developing and deploying financial strategies across different markets and asset classes. Our goal is to create high-quality predictions and take advantage of market inefficiencies. We work together as a team to generate profitable investment strategies and build a global investment platform. As a WorldQuant technologist, you'll have the opportunity to research, design, code, test, and deploy projects in collaboration with our researchers and portfolio managers. Our work environment is relaxed yet intellectually stimulating. We value simplicity, agility, and fast prototyping to gather immediate feedback from users. We Are Looking For Passionate Candidates Who Have... 5+ years of experience as a developer in a systematic environment, with basic technical skills 💼 Proficiency in Python programming 🐍 Bachelor's degree or higher from a top-tier university in computer science, information technology, engineering, or a related field 🎓 Familiarity with scripting languages and real-time multithreaded application development on Linux/Unix platforms 💻 Practical knowledge of various database and messaging technologies like SQL, Redis, Kafka, etc. 📋 Preferred experience in data analysis 📊 Advanced proficiency in English, both written and verbal 🗣️ What do we offer? Economic and administrative support for those willing to relocate to Uruguay, including your family! 🛩️👨🏽‍👩‍👧‍👦 Direct contract to enjoy all benefits according to Uruguay´s law 💼🙌🏽 Highly competitive salary 💰💰 The opportunity to establish in the best country in the region and continue to grow in your professional career 🚀✨",,,,
23,Python Developer,Jornada completa,"Montevideo, Montevideo, Uruguay",https://uy.linkedin.com/jobs/view/python-developer-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3651639049?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=SymEsiVDdfXcaDiru3FXBw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,"Sobre nosotros WorldQuant  desarrolla y despliega estrategias financieras sistemáticas a través de una amplia gama de clases de activos y mercados globales. Buscamos producir señales predictivas de alta calidad a través de nuestra plataforma de investigación patentada para emplear estrategias financieras centradas en explotar las ineficiencias del mercado. Nuestros equipos trabajan en colaboración para impulsar la producción de alfas y estrategias financieras, la base de una plataforma de inversión equilibrada y global. Los tecnólogos de WorldQuant investigan, diseñan, codifican, prueban y despliegan proyectos mientras trabajan en colaboración con investigadores y gestores de carteras. Nuestro ambiente es relajado, pero intelectualmente impulsado. Nuestros equipos son ágiles y sencillos, lo que se traduce en una rápida creación de prototipos de productos con comentarios inmediatos de los usuarios. Buscamos personas que piensen en código, aspiren a abordar retos informáticos aún por descubrir y se sientan motivadas por estar rodeadas de personas con ideas afines. El éxito de WorldQuant se basa en una cultura que combina la sensibilidad académica con la responsabilidad por los resultados. Se anima a los empleados a pensar abiertamente sobre los problemas, equilibrando intelectualismo y sentido práctico. Las ideas excelentes surgen de cualquier persona, en cualquier lugar. Se anima a los empleados a desafiar el pensamiento convencional y a tener una actitud de mejora continua. Ese es un ingrediente clave para seguir siendo líder en cualquier sector. Requisitos 5+ años de experiencia como desarrollador en un entorno sistemático, poseer habilidades técnicas básicas. Experiencia trabajando con Python. Licenciatura o superior de una universidad de primer nivel en informática, tecnología de la información, ingeniería o cualquier otro campo relacionado. Familiaridad con lenguajes de scripting y desarrollo de aplicaciones multithreading en tiempo real en plataformas Linux/Unix Conocimiento práctico de varias tecnologías de bases de datos y mensajería como SQL, Redis, Kafka, etc. Se valorará la experiencia en análisis de datos Dominio avanzado de inglés, tanto escrito como verbal.",,,,
24,Fullstack Python/Django Developer,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/fullstack-python-django-developer-at-sophilabs-3653633813?refId=pmID6U1ZipZ3IlSq3Wv1Cw%3D%3D&trackingId=d7TmGv20UHcSOs3RED5sbw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,"A Typical Day As a  Fullstack Python Developer , you will build websites, mobile apps, and backend services to support different phases of the business workflow. Using different open-source technologies like Python, Django, and others. You will be working with cross-functional teams using Scrum. Qualifications Fluency in Python and Django Knowledge of any front-end technologies like React, Angular, and/or React Native Demonstrates resilience, diplomacy, influencing, relationship-building, and problem-solving skills Customer success-oriented Fluency in English is a must   Preferred qualifications Studies related to Information Technology Fluency in GitHub Familiarity with HTML, CSS, and/or SASS Familiarity with Javascript, Angular, and/or React Knowledge of PostgreSQL, AWS, and Docker Scrum knowledge Full-time and Remote availability   We offer 🚀 An opportunity to grow and develop your career with training, English support and courses, investment days, books, conference support, coaching, and 360 feedback. 🌱 A good work-life balance with a remote working policy and a gym membership discount. If you share our commitment to delivering excellent client-focused service and putting customers first, enjoy working in teams, and are always looking to improve, join us!",,,,
25,,,,https://uy.linkedin.com/jobs/view/junior-swift-engineer-at-sophilabs-3653252581?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=tgH1Z99Wpoj4%2FtS2ke9WMQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,,,,,
26,Senior Data Scientist - Remote,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/senior-data-scientist-remote-at-epam-systems-3509412457?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=nTIRR4xdgz4Rdc5Z0kRUdg%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,"Description Req. #306925177 Every business has data, however, to turn that information into actionable items and into a competitive advantage. As a  Senior Data Scientist , it is your duty to create the tools and models that will allow businesses to take smart data driven decisions that allow them to solve present challenges and be prepared for the future. OUR VALUE, OUR PEOPLE We aim to deliver truly transformative solutions around the world, with top-notch technologies, in high-performance professional teams. But none of these would be possible without our people, and that’s where you come in. As an EPAMer you will always be expanding your knowledge, facing and addressing the biggest challenges, and becoming the best version of yourself, both personally and professionally. We care about your development and to support your growth in the company, there are many career paths you can follow. Some of the positions you can grow into Lead Data Scientist , among others.  What You’ll Do Convert large volumes of structured and unstructured customer data using. advanced analytical solutions Develop descriptive and predictive models that deliver better decisions Turn analyzed data into actionable insights and business value Create high-quality data visualizations Communicate effectively with different departments and roles (product managers, engineers) to discuss complex data-driven findings and technical matters Educate and train others on Data Science related matters Estimate, plan and coordinate the delivery of large projects Create Data Science solution architecture Propose holistic Data Science solutions for customers problems What You Have Aptitude for problem solving Knowledge of data focused applied mathematics (statistical analysis, machine learning Decent communication / presentation skills (including working English fluency RDBMS/SQL knowledge Programming experience (Python preferred) Experience with Data analysis tools and libraries such as Python (NumPy / SciPy / scikit-learn / pandas / matplotlib), R Knowledge of Big Data stack; Spark / MLlib Proficiency with at least one of the Cloud providers Experience with Data Science solutions productionalization Data visualization skills Experience with NLP/text mining Bachelor’s/Master’s Degree in Computer Science, Math, Applied Statistics or a related field Experience in data mining, statistics, or machine learning In-depth domain understanding and ability to acquire new Benefits Learning Culture Professional growth opportunities Paid Holidays Community Benefit We offer We trust our people. We believe in team distribution and that you know what you are doing, which is why you will be able to work remotely and have a flexible schedule   We are both proud of working within a diverse and inclusive environment and acting in our role as an equal opportunities’ employer. You are welcome at EPAM for who you are.   You will be challenged while working side-by side with the best talent globally. We work with top-notch technologies, constantly seeking out new industry trends and best practices   We are a global design community eager to share knowledge, experiences, and mentoring. You will learn, contribute, and grow with us How does it sound to know you can have a 20+year career with us constantly growing and without the need to look elsewhere? We offer access to learning platforms, classes, and workshops to support your development. You will be set up for success with our clear career paths and support in helping you achieve the goals you set for yourself, both personal and professional   We seek improvement in a proactive manner. You have the freedom to make recommendations, suggestions or simply comment on things without the pressure of adhering to hierarchy or strict processes   We work with a broad range of clients: Media, Entertainment, Life Sciences, Automotive, Finance, Technology, and Travel. You will play a key role in growing their business and potentially work in multiple new industries   About EPAM EPAM is a leading global provider of digital platform engineering and development services. We are committed to having a positive impact on our customers, our employees, and our communities. We embrace a dynamic and inclusive culture. Here you will collaborate with multi-national teams, contribute to a myriad of innovative projects that deliver the most creative and cutting-edge solutions, and have an opportunity to continuously learn and grow. No matter where you are located, you will join a dedicated, creative, and diverse community that will help you discover your fullest potential   Apply",,,,
27,Python Developer,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/python-developer-at-launchpad-technologies-inc-3619530047?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=rsjLEqYCf7Eg0WoQYbCsUA%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,"Recognized as one of Canada’s fastest-growing companies, Launchpad provides next-generation integration platform capabilities for connecting and managing enterprise automation and data integration. Headquartered in Vancouver, Canada, our operations span both North and South Americas, with a second headquarter located in Santiago, Chile. In 2021, we were recognized as the winner of the BC Tech Associations Technology Impact Awards 'Company of The Year: Growth'. We recognize the global truth that today, every company is a tech company. To succeed, every company everywhere needs their data and workflows to be integrated and automated. That understanding gave us the confidence to compete with our sector's leading providers, win top-level contracts, and build a truly world-class list of clients that includes Walmart, GM, TIME Magazine, Salesforce, Tableau, Splunk, Bolt.com, Freedom House, and more. Our vision is to bring people and technology together to work seamlessly to achieve extraordinary business outcomes and create more efficient societies. If this sounds like something you want to be part of, we’d love to hear from you. Responsibilities of the role: Provide extended support to users following the End of Life (EOL) of Python 3.7  Ensure coverage for the extended lifecycle support of Python 3.7  Demonstrate expertise in Python and its associated technologies.  Develop Python 3.7 builds with integrated security patches to address vulnerabilities.  Offer technical support for Python-related issues.  Uphold SLA-backed commitments for response times and issue resolution.  Define recommended SLAs for security patch delivery and vulnerability resolution.  Coordinate support and engagement with Splunk teams as necessary.  Evaluate and present enterprise options and associated costs for product/service offerings.  Skills: +4 years of experience in creating and implementing comprehensive test plans and strategies.  2+ years of hands-on experience in developing and executing test scripts, along with managing defects/bugs using standard test management toolsets like TestRail, TestNG, Rational QualityManager, HP Quality Center, Azure, etc.  Proficiency in one or more functional programming languages such as Ruby, Python, Java, JavaScript, .NET, or C#.  Working knowledge of REST API testing tools such as Postman, Swagger, and SoapUI, including the ability to design and build API and data-driven testing frameworks.  Practical experience with Azure and Azure DevOps for test environment setup and management.  Solid understanding and experience with SQL databases, including writing and executing queries for data validation.  Why work for Launchpad? 100% remote People first culture Excellent compensation in US Dollars Hardware setup for working from home Work with global teams and prominent brands based in North America, Europe, and Asia Training allowances Personal time off (PTO) for vacations, study leave, personal time, etc.  ...and more! At Launchpad, we genuinely care about our people as individuals. If you are looking for a team that values growth, drive, and passion for your craft, if you’re seeking a place to achieve your goals and dreams with fairness and integrity, then you are the future of Launchpad. Launchpad is committed to fostering a diverse and representative workforce and an inclusive work environment where all employees are respected and treated equally. Are you ready to elevate your career at Launchpad? We want to hear your story! Contact us today.",,,,
28,Python Developer,Jornada completa,Uruguay,https://uy.linkedin.com/jobs/view/python-developer-at-launchpad-technologies-inc-3650008876?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=gkzRUA6h27Jf75vvuQ3g8w%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,"Recognized as one of Canada’s fastest-growing companies, Launchpad provides next-generation integration platform capabilities for connecting and managing enterprise automation and data integration. Headquartered in Vancouver, Canada, our operations span both North and South Americas, with a second headquarter located in Santiago, Chile. In 2021, we were recognized as the winner of the BC Tech Associations Technology Impact Awards 'Company of The Year: Growth'. We recognize the global truth that today, every company is a tech company. To succeed, every company everywhere needs their data and workflows to be integrated and automated. That understanding gave us the confidence to compete with our sector's leading providers, win top-level contracts, and build a truly world-class list of clients that includes Walmart, GM, TIME Magazine, Salesforce, Tableau, Splunk, Bolt.com, Freedom House, and more. Our vision is to bring people and technology together to work seamlessly to achieve extraordinary business outcomes and create more efficient societies. If this sounds like something you want to be part of, we’d love to hear from you. Main Responsibilities: Build integrations for various data flows between SaaS-based applications and in-house engineering applications.  Analyze data made available by business applications, and work with the various application owners to advise and develop appropriate integrations to meet business goals.  Partner with cross-functional teams to understand use-cases and gather requirements to design, architect and build application integrations. Partner with vendors, MSPs, and engineering teams to ensure seamless end-end flow of quality data.  Assess the needs of product/engineering releases with respect to business objectives, security, data dependency, compliance, and timeliness of releases.  Follow and contribute to integration technology standards, frameworks, principles and roadmap, in partnership with Enterprise Architects and Solutions Architects.  Prioritize and manage demands across multiple projects and provide support to production applications.  Experience & Skills: 3+ years of experience in building enterprise integration applications and cloud-centric solutions across multiple functional areas.  3+ years of Python development experience. Strong understanding of object-oriented programming and software design patterns for building highly scalable applications.  Experience with common API development standards, patterns, and protocols; including REST, SOAP, RPC, AMQP, Pub/Sub, GraphQL, HTTP/S, SSL/TLS, SQL, NoSQL, OAuth, OIDC and SAML.  Experience with cloud computing platforms such as AWS or GCP. Strong understanding of infrastructure management using IaC tools such as Terraform, Chef, Puppet or CloudFormation.  Knowledge of common Python web development tools and frameworks such as Django or Flask.  Experience authoring documentation for technical design, architecture and production runbooks.  Hands-on experience with CI/CD, e2e testing, deployment methods, and source control technologies and standards.  Excellent problem-solving skills and cross-functional collaboration Experience working with Oracle modules (Procurement, Supply Chain, Maintenance) is a plus Why work for Launchpad? 100% remote People first culture Excellent compensation in US Dollars Hardware setup for working from home Work with global teams and prominent brands based in North America, Europe, and Asia Training allowances Personal time off (PTO) for vacations, study leave, personal time, etc.  ...and more! At Launchpad, we genuinely care about our people as individuals. If you are looking for a team that values growth, drive, and passion for your craft, if you’re seeking a place to achieve your goals and dreams with fairness and integrity, then you are the future of Launchpad. Launchpad is committed to fostering a diverse and representative workforce and an inclusive work environment where all employees are respected and treated equally. Are you ready to elevate your career at Launchpad? We want to hear your story! Contact us today.",,,,
29,,,,https://uy.linkedin.com/jobs/view/junior-full-stack-developer-at-octobot-3631373242?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=%2B8uaTjz%2BLe2lFW2aBzY7qw%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,,,,,
30,,,,https://uy.linkedin.com/jobs/view/junior-kotlin-developer-at-sophilabs-3653249711?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=HYYPTQ2%2Bx4lqCq4nSPX0CA%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,,,,,
31,,,,https://uy.linkedin.com/jobs/view/semi-senior-python-developer-at-sophilabs-3653632847?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=D1MJweRpctybEVygirsegg%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,,,,,
32,,,,https://uy.linkedin.com/jobs/view/junior-full-stack-developer-at-octobot-3636872648?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=eKV%2FMyep5zQ0DEeyetkE5g%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,,,,,
33,,,,https://uy.linkedin.com/jobs/view/back-end-python-engineer-at-sophilabs-3653630962?refId=QoQz0KOUrFp0W22fQfz26Q%3D%3D&trackingId=i%2F0ZF0lsgwbTElvUj9Nnog%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,,,,,
